id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29992216,Beautiful room in Saint Charles Ave Mansion (B&B),162593725,1468582324675182267,Jaye,,Audubon,29.93889,-90.12666,Private room,105,30,144,2026-03-01,1.62,4,356,19,"23-NSTR-18211, 24-OSTR-07058"
29992391,Comfortable Room in St Charles Ave Mansion (B&B),162593725,1468582324675182267,Jaye,,Audubon,29.93857,-90.12659,Private room,87,30,74,2026-02-22,0.83,4,348,5,"23-NSTR-18211, 24-OSTR-07058"
29992553,Big Easy Living,88237327,1462844254063670509,Ron Anthony,,Broadmoor,29.95195,-90.10318,Entire home/apt,78,30,160,2025-08-03,1.79,2,90,5,"22-CSTR-20744, 22-OSTR-20733"
30006587,Lower Garden District Boutique 18,105725316,1462863309074617010,Thiamanti,,Central City,29.93763,-90.07601,Entire home/apt,64,30,157,2026-02-20,1.76,13,112,6,23-xstr-00003
30019781,A1 French quarter 11 Beds Walk to French Quarter!,225641691,1462874183882444738,Russell,,Treme - Lafitte,29.96668,-90.06938,Entire home/apt,507,1,221,2026-03-01,2.48,2,285,36,23-xstr-17928
30096353,The Chill Spot between French Quarter & City Park,226141743,1469202642315735061,Leno,,Seventh Ward,29.9791,-90.07477,Entire home/apt,170,2,95,2026-02-21,1.07,1,166,12,"24-NSTR-11273, 24-OSTR-11287"
30154030,Minutes to French Quarters!!!,226554206,1469205165518589288,Dartanion,,Lower Ninth Ward,29.96382,-90.02328,Entire home/apt,600,2,63,2025-10-12,0.72,1,89,1,"23-NSTR-13895, 25-OSTR-24362"
30201064,Captain's Quarters in Historic Lower Garden District,37614659,1465563167350863934,Owen,,Lower Garden District,29.93411,-90.07201,Entire home/apt,216,1,312,2026-02-23,3.50,10,299,33,"22-CSTR-19452, 24-OSTR-04902"
30202231,The Big Blue House:     Entire Huge House,8288599,1462764635165442080,Nathan,,Seventh Ward,29.97268,-90.05982,Entire home/apt,306,2,205,2026-03-09,2.33,2,110,31,"21-CSTR-00954, 24-OSTR-07393"
30205522,We r NEW ORLEANS! mins 4rm FQ.Canal St.SUPERDOME,199251127,1469038420177452867,Ella,,Tulane - Gravier,29.9582,-90.09122,Entire home/apt,1224,30,12,2019-11-09,0.14,2,179,0,
30207852,Modern Home Near French Quarter with Parking,219828,1462510513376235358,Lisa,,Treme - Lafitte,29.97552,-90.07786,Entire home/apt,252,1,183,2026-03-15,2.13,5,156,51,"20-CSTR-33467, 25-OSTR-39081"
30234345,Artsy Magazine St | Grand Balcony | Great Location,8329708,1462765701402842526,Sam,,East Riverside,29.92078,-90.09857,Entire home/apt,525,2,185,2026-01-18,2.08,14,294,20,"22-CSTR-07648, 24-OSTR-03071"
30251812,Gorgeous Room in St. Charles Ave. Mansion (B&B),162593725,1468582324675182267,Jaye,,Audubon,29.93884,-90.12685,Private room,102,30,190,2026-02-22,2.16,4,326,30,"23-NSTR-18211, 24-OSTR-07058"
30324605,★Modern & Clean Home - Walk to Freret and Tulane!★,116659102,1468195662395205916,Chris,,Freret,29.93945,-90.10828,Entire home/apt,300,1,314,2026-03-09,3.58,1,226,26,"23-NSTR-15605, 23-OSTR-09358"
30349001,Guest house near Magazine St.,166003715,1468610377851040580,Kelp,,Touro,29.9249,-90.0895,Entire home/apt,195,30,12,2020-02-25,0.14,1,270,0,18STR-19369
30373041,The New Orleans Beach House (entire home),130485266,1468307378678025659,Keith,,Tulane - Gravier,29.96229,-90.08195,Entire home/apt,368,2,79,2025-10-12,0.89,5,56,3,23-xstr-16870
30379262,Quaint apartment one block off of Saint Charles,63302549,1462752851021758920,Jaulet,,Central City,29.93199,-90.08468,Entire home/apt,98,30,88,2022-12-28,1.00,3,90,0,"22-Rstr-14384, 22-OSTR-13356"
30381787,Marigny Gem 1800 sf + private yard_24-NSTR-18701,41173870,1462686878888815316,Paul,,Marigny,29.96573,-90.06002,Entire home/apt,403,1,174,2026-03-14,1.98,1,126,22,"24-NSTR-18701, 24-OSTR-18122"
30424500,Purple People Eater of Uptown!,52891553,1465856961696514867,Rachel,,Uptown,29.9214,-90.10718,Entire home/apt,133,30,10,2026-01-26,0.35,1,246,3,19STR-05887
30442891,Spacious Historic Home - 4 blocks to Parades!,25140095,1465336687629597906,Margitta,,Central City,29.93593,-90.08172,Entire home/apt,252,2,150,2026-02-22,1.71,2,246,7,"22-CSTR-19936, 24-OSTR-04395"
30467079,Rest for the wicked... or those in need of rest!,174815,1462511767019972759,D,,Hollygrove,29.96587,-90.1222,Private room,80,1,335,2026-03-01,3.81,1,314,32,"25-NSTR-39692, 25-OSTR-39039"
30487505,cozy retreat one bedroom,1144163,1462538176402161599,Mariah,,Seventh Ward,29.97771,-90.05858,Entire home/apt,107,4,99,2026-02-28,1.15,2,43,24,"24-NSTR-10951, 24-OSTR-10880"
30502858,Renovated! - Garden Level Suite,228884211,1469219572358894285,Campeche,,Bayou St. John,29.97043,-90.08586,Entire home/apt,163,1,86,2026-01-02,0.99,6,95,4,23-XSTR-16125
30503285,Renovated! - Front Porch Suite,228884211,1469219572358894285,Campeche,,Bayou St. John,29.97181,-90.08581,Entire home/apt,163,1,52,2025-11-25,0.60,6,95,1,23-XSTR-16125
30503569,Renovated! - Back Balcony Suite,228884211,1469219572358894285,Campeche,,Bayou St. John,29.9697,-90.08389,Entire home/apt,163,1,58,2026-01-18,0.67,6,95,2,23-XSTR-16125
30503917,Renovated! - The Royal Suite,228884211,1469219572358894285,Campeche,,Bayou St. John,29.97101,-90.08577,Entire home/apt,163,1,30,2025-01-03,0.35,6,95,0,23-XSTR-16125
30504155,Renovated! - Saint Domingue Studio Suite,228884211,1469219572358894285,Campeche,,Bayou St. John,29.97107,-90.08573,Entire home/apt,158,1,34,2025-11-30,0.39,6,95,1,23-XSTR-16125
30504316,8 - Suite Guest Complex - Sleeps 20 Plus!,228884211,1469219572358894285,Campeche,,Bayou St. John,29.97189,-90.08598,Entire home/apt,1333,3,119,2026-03-08,1.44,6,337,15,23-XSTR-16125
30505037,Uptown Double 2.5 Blocks off St. Charles Ave.,190595813,1468989571157681045,Julie,,Uptown,29.92921,-90.10584,Entire home/apt,14,365,7,2022-10-31,0.09,1,365,0,
30520508,Nola Home 3mi. To French Quarters!,229030565,1463231168909276339,Roxane,,Holy Cross,29.959174227665844,-90.01091375961114,Entire home/apt,658,2,126,2026-02-19,1.71,1,284,7,"23-NSTR-13919, 25-OSTR-25438"
30545731,Treme Shotgun House 3 Blocks to French Quarter,28066201,1465414682903987922,Eric,,Seventh Ward,29.96659,-90.06364,Entire home/apt,120,30,129,2024-10-29,1.46,1,270,0,Exempt
30561250,"Contemporary Designer Home, near French Quarter",151238588,1468485801760059563,Charlie,,Treme - Lafitte,29.9694,-90.07173,Entire home/apt,453,2,103,2026-03-17,1.19,5,262,43,"23-NSTR-16719, 24-OSTR-03595"
30565098,Magazine Street Spacious Uptown 2 bedroom Condo,135108051,1468346911480016780,Ash,,Irish Channel,29.92739,-90.0802,Entire home/apt,285,2,169,2026-02-22,1.92,8,69,19,"23-NSTR-14817, 24-OSTR-19151"
30593796,Uptown half-double near Magazine St shopping,75260925,1462814863331298466,Jessica,,East Riverside,29.92041,-90.08806,Entire home/apt,233,30,47,2026-01-08,0.54,4,214,3,"19STR-75321, 19-OSTR-75333"
30678072,Amazing Mandi,69337108,1466857201042337647,Nicole,,St. Roch,29.979244080647366,-90.05390893465407,Entire home/apt,139,30,1,2025-03-08,0.08,1,179,0,"23-NSTR-27664, 23-OSTR-27265"
30678997,Short walk to the streetcar in the ❤ of NOLA!!,133132305,1468330535591602929,Miranda,,Mid-City,29.96825,-90.0951,Entire home/apt,127,30,43,2020-03-13,0.50,1,269,0,19STR-01822
30714384,Boutique Artsy Well Lit Retro & Trendy Uptown Tranquility,62774691,1466774579360185111,Luke,,Uptown,29.92324,-90.10948,Entire home/apt,118,30,218,2025-05-19,2.47,5,340,6,"24CSTR-20683, 24-OSTR-21485"
30728130,Uptown 2BR Condo | Walk to Magazine Street,44794510,1465916814148314371,Jeralyn,,East Riverside,29.92008,-90.09479,Entire home/apt,357,2,120,2026-01-27,1.49,1,286,14,"23-NSTR-15306, 24-OSTR-22539"
30733755,Cute 1bed steps from French Q and Jazz venues,26642486,1462638120779225975,Jose,,Seventh Ward,29.967927932739258,-90.06234741210938,Entire home/apt,64,30,156,2025-03-01,1.79,16,239,0,"24STR-02665, 24-OSTR-04983"
30736183,Nice Uptown Home,42701720,1462691402574522389,Thersa,,East Riverside,29.91851,-90.09055,Private room,105,30,10,2020-02-18,0.12,2,89,0,19STR-03723
30757962,(Mi casa es Su casa),230158403,1463234759453934011,Shawn,,New Aurora - English Turn,29.91511,-89.98105,Private room,67,30,26,2021-05-31,0.30,2,270,0,"20STR-01280, 19-OSTR-00000"
30820383,"3 bed, 2 bath, entire house, large yard",20493974,1462613350571686980,Thomai,,St. Claude,29.97237,-90.04102,Entire home/apt,87,30,86,2025-10-23,1.01,3,341,3,"19STR-17227, 19-OSTR-17227"
30910929,"If you were here now, you would be at home.",230158403,1463234759453934011,Shawn,,New Aurora - English Turn,29.91301,-89.97907,Private room,71,30,49,2021-06-06,0.56,2,365,0,18STR-20633
30930844,Music Lovers' Bywater Hideaway with Private Porch,231135077,1469232496926354738,Allan,,St. Claude,29.96495,-90.04205,Private room,83,30,76,2023-07-02,0.87,1,179,0,"18STR-19640, 20-OSTR-0778"
31019832,Gingerbread House NOLA,164974532,1468602690426019605,Eve,,Navarre,29.985729217529297,-90.1080322265625,Entire home/apt,409,1,120,2026-03-16,1.44,1,323,13,"23-NSTR-13472, 24-OSTR-03139"
31034516,SPACIOUS NOLA HOME W/ PERGOLA & BBQ GRILL,84159310,1462835131063036503,Karen,,Plum Orchard,30.02177,-89.99332,Entire home/apt,238,30,111,2024-06-02,1.33,1,364,0,"19STR-21933, 19-OSTR-0000"
31085363,Courtyard Suite 2ba with Kitchen on Royal Street,1405952,1462517848552937545,Zakary,,Marigny,29.96505,-90.05206,Entire home/apt,48,9,20,2026-01-25,0.30,8,140,1,23-xstr-17948
31118634,St Charles Ave Apt B on the St Charles Trolly line,197079783,1462863309074617010,Thiamanti,,Central City,29.94082,-90.07438,Entire home/apt,176,2,138,2026-02-26,1.57,6,83,12,"19-CSTR-70336, 24-OSTR-03681"
31118819,St Charles Ave Apt C on the St Charles Trolly line,197079783,1462863309074617010,Thiamanti,,Central City,29.94152,-90.07327,Entire home/apt,175,2,151,2026-02-25,1.72,6,86,6,"19-CSTR-70337, 24-OSTR-03681"
31118837,Zero Guest Fee! I pay your fee!,4798332,1462537326676856835,Leah Helen,,Seventh Ward,29.97371,-90.06949,Entire home/apt,93,2,237,2026-02-23,2.70,3,161,27,"23-NSTR-17446, 24-OSTR-21907"
31119075,Lower Garden District Rental #2 Five mins to FQ,105725316,1462863309074617010,Thiamanti,,Lower Garden District,29.93705,-90.07443,Entire home/apt,60,30,120,2026-02-19,1.37,13,104,9,23-XSTR-50000
31150745,Apartment in Heritage Building with Front Terrace,197079783,1462863309074617010,Thiamanti,,Central City,29.94152,-90.07327,Entire home/apt,159,2,206,2026-02-23,2.35,6,83,13,"19-CSTR-70335, 24-OSTR-03681"
31172145,Frenchmen Manor,232687907,1469240222981756748,Nkenge,,Seventh Ward,29.98343,-90.05922,Private room,216,30,153,2024-12-02,1.76,1,269,0,"25NSTR-01813, 24-OSTR-23015"
31173868,1835 Grand Mansion next to Garden District,233026883,1469241745739144048,Gail,,Garden District,29.92698,-90.08486,Entire home/apt,765,3,186,2026-03-15,2.16,1,309,20,"23-NSTR-13863, 24-OSTR-03275"
31181311,Bywater arts & crafts- walk to St. Claude corridor,16876788,1462997082974245301,Joe,,St. Claude,29.967890389907886,-90.03530158171533,Private room,70,1,200,2026-03-04,2.31,5,41,37,"24-NSTR-11294, 24-OSTR-07722"
31187236,"Broadmoor Abode 5 mins Superdome, central located",6947818,1462719557751424395,Anh,,Broadmoor,29.94077,-90.10073,Entire home/apt,65,30,160,2025-07-07,1.83,2,58,3,"23-NSTR-13784, 24-OSTR-04007"
31214319,Fabulous 1 Bed/ 1 Bath Just Steps to Magazine St!!,101554535,1467218380872607041,Gino,,East Riverside,29.92071,-90.0906,Private room,173,2,117,2025-12-30,1.34,1,59,6,"24-NSTR-18672, 24-OSTR-18664"
31268160,Updated Quiet and Comfortable Uptown 1br Apt,112910785,1467362329736815638,Jordan,,West Riverside,29.917980194091797,-90.1021957397461,Entire home/apt,160,2,176,2026-02-23,2.02,30,305,31,"23-CSTR-07844, 23-OSTR-11798"
31283391,"Claiborne Historic Mansion, by Historic Getaways",2019341,1462521706691853610,Historic Getaways,,Seventh Ward,29.969600677490234,-90.06688690185547,Entire home/apt,469,1,116,2026-03-15,1.34,32,305,17,"23-CSTR-04759, 24-OSTR-07375"
31308477,Voted TOP Location by AIRBNB Condo near Streetcar,234332158,1469247945171242271,Bobby,,Central City,29.92941,-90.09041,Entire home/apt,67,30,254,2026-02-02,2.93,1,229,4,"23-NSTR-13223, 21OSTR-11906"
31358957,Elegant Condo w Balcony on Magazine St. 2br|1ba,232296790,1469238307245230650,Michael,,Lower Garden District,29.93148,-90.07344,Entire home/apt,421,1,285,2026-02-24,3.27,11,256,30,"20-CSTR-01396, 24-OSTR-07675"
31395888,"3BR Suite B with 5 beds, 2 baths - Sleeps 10",6534205,1462708890887746266,Robin,,Treme - Lafitte,29.963351,-90.066178,Entire home/apt,768,3,22,2024-01-02,0.26,7,10,0,23-XSTR-08233
31460037,Courtyard Cottage in Central City,140995269,1462963971499089386,Gwender,,Central City,29.93616,-90.08711,Entire home/apt,154,3,133,2026-03-10,1.70,1,130,15,"23-NSTR-14699, 25-OSTR-37321"
31517801,Funky Downtown Crash Pad - Walking Distance to FQ!,19859194,1463093080977288881,Jay,,Seventh Ward,29.97282,-90.06136,Entire home/apt,279,1,25,2025-11-11,0.29,14,365,1,"22-CSTR-13791, 25-OSTR-39471"
31518908,2BD/2BA Shotgun Home in NOLA's BEST Neighborhood!,228142234,1469215021136090721,Desiree,,Treme - Lafitte,29.97233,-90.08086,Entire home/apt,103,30,21,2025-03-08,0.24,2,365,0,
31589947,Take a Streetcar to the Quarter from a Classic Double,108073252,1466848768743084193,Alicia,,Central City,29.93532,-90.08279,Entire home/apt,445,3,196,2026-03-09,2.27,1,237,23,"23-NSTR-14035, 23-OSTR-13571"
31620063,Large Upscale Apt on Streetcar in Riverbend,31020303,1465456592561486208,Spencer,,East Carrollton,29.9469,-90.12948,Entire home/apt,273,1,281,2026-03-13,3.24,1,226,68,"23-NSTR-13402, 22-OSTR-17573"
31647915,Luxury on Frenchmen St. and the French Quarter! #3,237254608,1462886168861425747,Vello Properties,,Marigny,29.96438,-90.05695,Entire home/apt,106,30,165,2025-06-13,1.91,1,161,5,"18STR-08799, 19-OSTR-0000"
31665226,TOP LOCATION! Luxury Traditional New Orleans Home,237416142,1468624565202274840,Nancy,,Bayou St. John,29.97261,-90.0877,Entire home/apt,499,1,186,2026-02-18,2.15,14,302,18,"22-CSTR-00515, 25-OSTR-08427"
31667133,Barbara's Uptown,225101787,1469195818710640919,Barbara,,Uptown,29.92121,-90.10328,Entire home/apt,180,2,140,2026-03-15,1.62,1,296,20,"23-NSTR-15969, 23-OSTR-16157"
31681660,C The Historic Cospelich's House,236701374,1463252579409174850,Millie,,Mcdonogh,29.94858,-90.05171,Entire home/apt,321,30,61,2023-03-19,0.71,1,365,0,Exempt
31690649,Cute 1bed steps from French Q and Jazz venues,26642486,1462638120779225975,Jose,,Seventh Ward,29.96905,-90.06288,Entire home/apt,126,2,160,2026-02-28,1.84,16,242,9,"22-CSTR-21628, 24-OSTR-04983"
31711333,Studio #28,37494578,1465561404457035116,Roberto,,Seventh Ward,29.97224,-90.06005,Entire home/apt,47,30,48,2024-02-15,0.55,3,67,0,"18STR-19861, 19-OSTR-0000"
31742139,New Orleans Luxury Condo Mardi Gras Flex Stays,56660611,1465927032256535717,Shay,,Lower Garden District,29.94461,-90.06781,Entire home/apt,106,30,0,,,2,331,0,
31794661,Frenchmen Street / FQ: Mardi Gras Studio,238269981,1469267729957206270,Lauren,,Marigny,29.96413,-90.05897,Entire home/apt,226,1,151,2026-03-02,1.75,1,56,26,"24-NSTR-10972, 24-OSTR-08714"
31800380,Sweet Sun-filled Studio in Algiers Point,78167521,1466957594024896826,Jacqueline,,Mcdonogh,29.947823322665684,-90.04721889255136,Entire home/apt,197,2,149,2026-02-18,1.72,1,154,5,"25-NSTR-12924, 25-OSTR-12928"
31829158,Downtown NOLA Balcony Loft- Near the Quarter! 201,112910785,1467362329736815638,Jordan,,Central Business District,29.94817,-90.07338,Entire home/apt,238,2,202,2026-03-08,2.33,30,325,37,"22-CSTR-20351, 23-OSTR-11798"
31854023,GiGi's Place,238726984,1463258014747738544,Tanya,,Seventh Ward,29.97902,-90.07045,Private room,147,30,36,2023-05-08,0.42,2,365,0,Exempt
31855768,Hear Local Live Music From the Back Porch,215005390,1469126617332841382,Megan,,Marigny,29.963625,-90.057487,Entire home/apt,767,3,105,2026-03-02,1.22,2,275,21,24-XSTR-04663
31856068,Parlour Nola: Historic Shotgun House,60095615,1462744408955203133,Miranda,,East Riverside,29.91989,-90.0939,Entire home/apt,542,1,292,2026-03-17,3.46,2,255,78,"23-NSTR-15204, 25-OSTR-08021"
31873454,Two at the Park,41407791,1465615488125618193,Andi,,Irish Channel,29.92522,-90.07885,Entire home/apt,221,4,78,2026-01-13,1.00,1,219,14,"23-NSTR-14528, 23-OSTR-16731"
31924989,BIG EASY HOME AWAY FROM HOME,237236594,1469262439001568265,Stephon,,Mid-City,29.96737,-90.09231,Entire home/apt,150,30,15,2024-02-12,0.18,1,363,0,"20STR-01741, 20-OSTR-01741"
31926565,Greenhouse Camelback in the Bywater,122064235,1468238541395951293,Jed,,Bywater,29.96525,-90.04801,Entire home/apt,516,7,28,2026-02-19,0.33,1,293,4,"25-NSTR-45431, 25-OSTR-45426"
31928531,Cute 1bed walk to French Q and Bourbon St.,26642486,1462638120779225975,Jose,,Seventh Ward,29.968053817749023,-90.06246948242188,Entire home/apt,109,2,209,2026-02-01,2.42,16,245,14,"23-CSTR-04721, 24-OSTR-04983"
31933139,"Claiborne Victorian Mansion, by Historic Getaways",2019341,1462521706691853610,Historic Getaways,,Treme - Lafitte,29.967472076416016,-90.06582641601562,Entire home/apt,,1,106,2026-03-06,1.25,32,325,22,"21-CSTR-14597, 24-OSTR-07375"
31951117,"Arts&Craft Bungalow
6 Blocks from StCharlesAvenue",239212989,1469272537719213621,Lauretta,,Central City,29.93705,-90.08818,Entire home/apt,90,30,102,2024-12-01,1.18,1,89,0,"19STR-25218, 20-OSTR-0827"
31960588,Cute 1bed steps from French Q and Jazz venues,26642486,1462638120779225975,Jose,,Seventh Ward,29.967927932739258,-90.06234741210938,Entire home/apt,123,2,228,2026-02-20,2.64,16,247,19,"22-CSTR-21596, 24-OSTR-04983"
31961142,Delightful Freret St Studio Apartment w/parking,51541620,1462720083850157671,Samuel,,Freret,29.93595,-90.10615,Entire home/apt,176,1,251,2026-03-01,2.93,14,142,19,"22-CSTR-16276, 24-OSTR-17566"
31977149,Great House - Great Location with Pool and Hot Tub,239746122,1469275240659876104,Harriet,,Audubon,29.92249,-90.12767,Entire home/apt,399,30,39,2024-11-17,0.46,1,180,0,"21-RSTR-07295, 19OSTR-26959"
31980823,Artsy Studio Oasis w/Patio Minutes From NOLA Fun!,239771192,1469275357075777754,Ricky,,Central City,29.94224,-90.09236,Entire home/apt,53,30,279,2025-12-21,3.22,2,149,4,"22-RSTR-01224, 22-OSTR-01214"
32049203,Cozy Studio close to everything!,380980,1462517026278220862,Joanne,,Treme - Lafitte,29.96609,-90.06449,Entire home/apt,51,30,26,2020-01-01,0.30,1,80,0,"19-ISTR-00001, 19-OSTR-59301"
32050957,1808 on famous Magazine Street pets parking,4981655,1462538243142073683,Jim,,Lower Garden District,29.93283,-90.07386,Entire home/apt,217,1,289,2026-03-01,3.34,6,100,34,"22-CSTR-09730, 23-ostr-11614"
32061342,RANCHO NIRVANA: Vacation & Staycation Perfection!,240407388,1463273017801076687,Guillermo,,Broadmoor,29.94836,-90.10457,Entire home/apt,343,2,80,2025-12-01,0.93,1,237,7,"25-NSTR-39549, 23-OSTR-07442"
32062481,***Tiny House in the Big Easy!***,809710,1462530089265272675,Sarah,,West Riverside,29.91784980175471,-90.12252917617877,Entire home/apt,257,1,240,2026-03-16,2.77,1,226,33,"23-NSTR-16244, 25-OSTR-07904"
32067722,Luxury Plush Condo: Safe and Excellent Location!,70171714,1462860716449248888,Brad,,Central Business District,29.95208168029785,-90.07062530517578,Entire home/apt,294,2,78,2026-03-01,0.91,8,15,10,"22-CSTR-18680, 24-OSTR-03631"
32081422,"Claiborne Victorian Mansion, by Historic Getaways",2019341,1462521706691853610,Historic Getaways,,Treme - Lafitte,29.96744728088379,-90.06584167480469,Entire home/apt,847,1,167,2026-03-15,1.97,32,319,30,"21-CSTR-14598, 24-OSTR-07375"
32107475,"Antiques & Art in charming apartment
Magazine st",240868457,1469280370847595878,Rachel,,Lower Garden District,29.92838,-90.0776,Entire home/apt,64,30,234,2025-09-19,2.71,1,42,2,"19STR-00250, 20-OSTR-0117"
32170259,NOLA Life,237315104,1463254223971213229,NOLA Life,,Central City,29.93451,-90.08953,Entire home/apt,161,1,199,2026-03-14,2.32,1,31,22,"25-NSTR-39442, 24-OSTR-10022"
32188881,"Comfy Home in The ""Historical Lower 9"" 19STR-02964",115570612,1468187125600502187,Allen,,Lower Ninth Ward,29.96812,-90.0144,Entire home/apt,139,30,20,2024-10-30,0.23,1,270,0,"19STR-02964, 19-OSTR-0000"
32223681,Renovated in the Bywater with a pool for 31+ days!,131077665,1468312543380648943,Sara,,Bywater,29.96495,-90.04498,Entire home/apt,96,30,8,2025-11-08,0.13,1,145,1,
32253564,Midcity Guest Room close to everything,52612707,1465852386408798074,Amanda,,Mid-City,29.96582,-90.09153,Private room,74,30,21,2019-09-14,0.24,1,270,0,
32270517,The Louis XIV Mansion,242157769,1463277655671372195,Douglas James,,Lakeview,30.00469,-90.10971,Entire home/apt,1008,3,117,2026-02-16,1.36,1,346,10,"24-NSTR-10378, 24-OSTR-10380"
32291975,Luxury LGD Condo w/ Balcony Near Magazine St,212298170,1462766286436748945,Mike,,Lower Garden District,29.93099,-90.07442,Entire home/apt,178,2,186,2026-03-16,2.87,8,354,30,"22-CSTR-16858, 19-OSTR-26283"
